"Os produtos que comprei vieram corretos. não tive nenhum problema. ","2015-11-30 13:30:15"
"ótimo","2015-11-30 13:30:11"
"bom demais","2015-11-30 13:30:06"
"Gostei muito de comprar pelo site chegou na data certinha muito bom mesmo ....","2015-11-30 13:31:01"
"Entrega dentro do prazo e ótimo feedback de acompanhamento de entrega.","2015-11-30 13:34:08"
"Super rapido","2015-11-30 13:32:48"
"Site confuso, não informa a composição real dos produtos.","2015-11-30 13:32:53"
"ÓTIMA","2015-11-30 13:33:30"
"Loja de confiança, espero estar comprando outras vezes.","2015-11-30 13:33:26"
"muito fácil a compra, vendedor atencioso e prestativo. Tudo ótimo!","2015-11-30 13:34:07"
"eficiente","2015-11-30 13:35:22"
"MUITO BOM","2015-11-30 13:34:32"
"Entrega rápida e no maior capricho !","2015-11-30 13:34:47"
"EXCELENTE","2015-11-30 13:54:12"
"O site é ótimo para comprar, comodidade e entrega certa.","2015-11-30 13:39:03"
"muito responsavel","2015-11-30 13:36:01"
"Entrega rapida! Super recomendo!","2015-11-30 13:35:42"
"Medio","2015-11-30 13:35:39"
"veio tudo certinho!!!","2015-11-30 13:36:08"
"excelente logística.","2015-11-30 13:36:42"
"Rápida entrega, os produtos chegaram lacrados, ok!","2015-11-30 13:38:36"
"Sleeves 100% OK!","2015-11-30 13:37:49"
"Site descomplicado. Atendimento profissional.Recomendo","2015-11-30 13:39:06"
"Foi a entrega mais rápida que ja me aconteceu. Paguei na terça e na quinta recebi o produto","2015-11-30 13:38:36"
"Entrega as 7:30 da manhã no Sabado é inaceitável. não sei se eu volto comprar algo no Mambo.","2015-11-30 13:40:39"
"Dotcam sempre surpreende! Obrigada! Prazo antecipado de entrega.","2015-11-30 13:39:06"
"òtimo, entrega rápida produto ok. REcomendo!","2015-11-30 13:39:00"
"corretos,","2015-11-30 13:39:37"
"Achei o atendimento nota 10 rapido e seguro","2015-11-30 13:41:21"
"Fiquei muito surpresa com o Mambo, pois estava acostumada ao serviço meia boca do Pão de Açucar, e ao fazer a compra no Mambo recebi tudo muito bem embalado e dentro do prazo combinado! Serviço excelente e o entregador muito simpático. Acabei de mudar minhas compras para o Mambo Delivery! Obrigada!","2015-11-30 13:42:25"
"Ótimo","2015-11-30 13:41:24"
"ok","2015-11-30 13:41:20"
"Excelente serviço.","2015-11-30 13:52:07"
"Ótimo.
","2015-11-30 13:42:45"
"adorei comprar na Euro e dou nota 10 ao atendimento e entrega do produto.","2015-11-30 13:46:35"
"ótimo","2015-11-30 13:43:54"
"Sempre gostei da Di Pollini!","2015-11-30 13:44:06"
"ok","2015-11-30 13:45:54"
"A Loja é nota DEZ","2015-11-30 13:45:58"
"Muito facil a compra e rapido a entrega.","2015-11-30 13:45:38"
"amo","2015-11-30 13:45:47"
"otimo","2015-11-30 13:46:27"
"otimo pós venda","2015-11-30 13:46:58"
"Compra fácil e entrega rápida. Produto bem embalado. ","2015-11-30 13:47:11"
"Tive um problema de entrega. A carga foi roubada de acordo com a Época. Mais fui devidamente avisado antes do prazo combinado de chegada. Entrei em contato com a Época e fui bem atendido e postaram o pedido novamente via sedex. Chegou tudo certinho e dentro do novo prazo combinado.","2015-11-30 13:56:26"
"recomendo","2015-11-30 13:47:52"
"A compra foi tranquila: prazo e condições como contratado. Único senão: foi omitido o nº do apartamento no endereço de entrega (embora fornecido por mim) o que dificultou a entrega do Sedex. Precisei contatar a agência local dos Correios pata esclarecer, pois, já haviam feito duas tentativas de entrega frustadas.","2015-11-30 13:51:58"
"Entrega rápida, excelente!","2015-11-30 13:47:52"
"Recomendo!","2015-11-30 13:47:57"
"Os atendentes são ótimos, super atenciosos, porém o site para finalizar a compra fica  muito confuso. Mais de resto perfeito!!!","2015-11-30 13:49:15"
"Perfeito, atendimento e prazo de entrega cumprido sem problemas.","2015-11-30 13:48:37"
"Super recomendo,  adorei os mimos.","2015-11-30 13:49:36"
"gostei","2015-11-30 13:50:52"
"Excelente serviço!","2015-11-30 13:50:53"
"Gostei muito,postagem rápida  e informações perfeitas!","2015-11-30 13:52:39"
"ÓTIMO ATENDIMENTO, TEM TUDO QUE EU PRECISO, COM CERTEZA COMPRAREI MAIS PRODUTOS EM BREVE!","2015-11-30 13:53:19"
"Excente.. somente 1 camisa não está de acordo com o tamanho.. entrega dentro do prazo.","2015-11-30 13:52:43"
"Superou as minhas expectativas. Atendimento nota 1000.","2015-11-30 13:52:51"
"Ótimo","2015-11-30 13:54:07"
"Amo comprar na Scrap Mimos! Os produtos são sempre de ótima qualidade e chegam sempre muito bem embalados, além das meninas serem sempre muito atenciosas!! Sou compradora assídua e fã!!!","2015-11-30 13:55:39"
"muito rapido","2015-11-30 13:55:35"
"Eu achei os produtos excelentes...entregou antes do prazo prometido...eu amei","2015-11-30 13:56:46"
"Muito bom. A entrega é rápida!","2015-11-30 13:56:35"
"PARABÉNS, MUITO RÁPIDO...","2015-11-30 13:57:43"
"amo!","2015-11-30 14:01:49"
"Fácil e rápido. 
Só poderia ter avisado que a peça tinha pequenos defeitos.
Mas no geral foi uma boa compra.","2015-11-30 14:03:00"
"Fiz uma boa escolha em comprar na SHOULDER.
Parabéns pela coleção inovadora!
É bom ter uma loja que atenda as nossas expectativas.","2015-11-30 14:14:38"
"Desde a minha primeira compra fiquei muito satisfeito com o atendimento, qualidade e rapidez com que a Diafilme me atendeu. Produtos de boa qualidade  e preço competitivo, recomendo!","2015-11-30 14:07:05"
"A Loja é maravilhosa!","2015-11-30 14:05:36"
"achei ótimo as compras que fiz","2015-12-06 12:29:56"
"Gostei do site, muito bem explicativo fácil de
Localizar o produto, só não gostei da demora da entrega e a falta de comunicação em eelaçao ao acompanhamento da entrega pelos
Correia ","2015-11-30 14:11:02"
"Site fácil de navegar, entrega antes do prometido. Muito Bom.","2015-11-30 14:10:13"
"a entrega foi rápida","2015-11-30 14:10:26"
"maravilhosa,super rápida e sem complicações ,super indico a todos,e já estou indicando a amigos.","2015-11-30 14:11:24"
"Compra fácil e entrega rápida!","2015-11-30 14:13:08"
"nota 1000 em qualidade","2015-11-30 14:13:57"
"entrega super rapida!","2015-11-30 14:20:15"
"Atendimento excelente!","2015-11-30 14:18:10"
"Preços de acordo com os apresentados no site e entrega dentro do prazo. Sem problemas até o momento.","2015-11-30 14:18:00"
"Não recebi a nota fiscal!!!! Não veio acompanhado do produto!!!","2015-11-30 14:18:11"
"sem nenhum problema","2015-11-30 14:21:01"
"chegou no prazo esperado ,mais não entendi pq meu perfume não veio com aquela pelicula de plástico envolvendo a caixinha?!!}?","2015-11-30 14:23:16"
"O produto e bom mais esperava mais dele como aparece na propaganda deu brilho mais nao do jeito esperado.","2015-11-30 14:23:20"
"Confiável ","2015-11-30 14:23:17"
"Muito bom.","2015-11-30 14:23:49"
"Foi muito bom e rápido, porém na hora da troca do produto, o serviço caiu bastante.
O G PEN que devolvi com defeito chegou na "narguile" na segunda feira via sedex pago por mim, já o meu G PRO foi postado na quinta feira, e espero até agora.","2015-11-30 14:28:15"
"Tudo entregue antes do prazo, ótimo atendimento. ","2015-11-30 14:26:05"
"Os produtos chegaram rapidamente. porém não era da qualidade que esperava","2015-11-30 14:27:59"
"otimo","2015-11-30 14:26:28"
"a mercadoria foi despachado e entrega rápida. ","2015-11-30 14:28:54"
"O site funciona bem e a entrega da Época é sempre correta, mas sinto falta de amostras. Quando a loja vai entender que as amostras fazem toda diferença para uma próxima compra?","2015-11-30 14:33:37"
"Atenciosos e entrega rápida!!","2015-11-30 14:26:47"
"Prazo cumprido sem problemas, porem um pouco longo. Compra sem nenhum tipo de problema. Recomendo e compro novamente.","2015-11-30 14:29:57"
"Boa entrega","2015-11-30 14:29:28"
"muito bom,o que deixou insatisfeito foi com a demora na entrega  demorou quase 17 dias muito ruim esta entrega","2015-11-30 14:40:57"
"Material excelente e confiável!!","2015-11-30 14:33:02"
"eu gostei demais","2015-11-30 14:33:31"
"Não enviaram a Nota Fiscal","2015-11-30 14:33:58"
"ótimo atendimento e entrega rápida! ","2015-11-30 14:36:04"
"Normal, como qualquer outra loja online de qualidade, não respondo sobre trocas ou reclame aqui pois não tive problema com a compra.","2015-11-30 14:35:18"
"RAPIDO E SEGURO","2015-11-30 14:35:14"
"Otimo atendimento ","2015-11-30 14:37:02"
"Confiável, entrega do produto com rápidez. Recomendo","2015-11-30 14:37:20"
"Como faço para trocar por taças perfeitas?? Afinal um produto requintado como esse, deveria vir em perfeito estado.
Aguardo retorno.","2015-11-30 14:39:06"
"Atendimento excelente. Otima experiencia de compra.","2015-11-30 14:38:36"
"Vendedor atencioso.","2015-11-30 14:45:05"
"Eu achei algumas falhas na pintura das listas.","2015-11-30 14:39:33"
"Ótima, satisfação total!","2015-11-30 14:39:55"
"ótimo, como sempre!","2015-11-30 14:39:46"
"Só tive problema com o correio que atrasou na entrega. A TVZ  foi muito atenciosa dando-me todo o suporte necessário.","2015-11-30 14:45:05"
"Ótimo, recomendo.","2015-11-30 14:42:52"
"Muito bom !! Rápidos !","2015-11-30 14:42:57"
"muito bom","2015-11-30 14:47:54"
"adorei compro sempre","2015-11-30 14:45:10"
"Gostei dos produtos ,não tive problemas com a entrega, malha dos produtos de boa qualidade.","2015-11-30 14:47:23"
"Bom atendimento.","2015-11-30 14:46:14"
"Muito atenciosos! Virei cliente!","2015-11-30 14:46:51"
"Chegou rápido, sem problemas.","2015-11-30 14:48:19"
"Muito bom o atendimento,","2015-11-30 14:49:50"
"Amei o produto e chegou no prazo.","2015-11-30 14:50:58"
"Entrega rápida, dentro do prazo, e o site é organizado!","2015-11-30 14:52:29"
"entrega rápida","2015-11-30 14:51:20"
"Excelente.","2015-11-30 14:51:26"
"Demorou demais para o produto chegar","2015-11-30 14:53:54"
"Achei bom
","2015-11-30 14:58:05"
"Muito bom!! Simples e rápido. ","2015-11-30 14:56:35"
"Entrega extremamente rápida, preço bom, boas condições de pagamento!","2015-11-30 14:59:56"
"Achei excelente a comunicação sobre o andamento do itinerário de entrega do produto.","2015-11-30 15:00:39"
"demais!! ","2015-11-30 15:02:14"
"Ótimo atendimento.","2015-11-30 15:03:32"
"Entrega rápida","2015-11-30 15:04:47"
"otima!
o site e muito claro pra usar e o prazo de entrega foi melhor que a minha espectativa","2015-11-30 15:06:39"
"e a loja cumpriu o prazo de entrega... comprarei sempre!
vcs estao de parabens","2015-11-30 15:07:38"
"Otimo, produto chegou antes do prazo de entrega","2015-11-30 15:08:38"
"Ótima comunicação.","2015-11-30 15:09:10"
"PROCESSO RÁPIDO E DE QUALIDADE.RECOMENDO.","2015-11-30 15:10:16"
"Achei muito bom, facil de estalar e pratico.","2015-11-30 15:10:39"
"Excelente","2015-11-30 15:12:06"
"Entrega muito rapida. ","2015-11-30 15:12:55"
"Hoje completa 07 dias de atraso e a loja não se posiciona.
Jamais recomendarei. ","2015-11-30 15:13:30"
"Achei muito boa, bons preços, métodos
de pagamentos práticos e os produtos chegam e perfeito estado  ","2015-11-30 15:14:25"
"ótima loja... ","2015-11-30 15:14:10"
"Primeira troca poderia ser grátis, até por que os preços das roupas não são nada baratas.","2015-11-30 15:15:33"
"Ótima entrega super rápida comprarei novamente!","2015-11-30 15:17:03"
"Adoro as roupas da honeybe, otima qualidade e preço justo! Unica sugestão e que façam envio ao exterior.","2015-11-30 15:19:40"
"achei muito bom o perfume Original Penguin oriental amadeirado boa fixação projeção média junior - interior de SP","2015-11-30 15:19:54"
"Entrega rapida muito bom","2015-11-30 15:17:40"
"muito bom","2016-01-03 23:00:59"
"Entrega rápida, com certeza farei novas compras, só não concordo com o frete (acho um pouco caro).","2015-11-30 15:20:40"
"Todo os produtos, de boa qualidade. É muito bom ter uma empresa na internet que transmite credibilidade..","2015-11-30 15:27:00"
"a loja que vem me ganhando cada dia mais e mais, pelo atendimento, prazo, preço e peças impecaveis!","2015-11-30 15:20:07"
"Bom lugar para comprar.","2015-11-30 15:20:36"
"Entregam rápido.","2015-11-30 15:20:33"
"o Prazo de entrega foi exatamente o estipulado......","2015-11-30 15:24:45"
"melhor site","2015-11-30 15:24:58"
"o produto demorou um pouco para ser enviado, porem apos o envio chegou rapidamente e de acordo com o anunciado.","2015-11-30 15:25:40"
"Muito facil de compra os produtos sao maravilhoso","2015-11-30 15:26:07"
"Infelizmente o endereço da ABC Hiper onde os pneus deveriam ser instalados estava errado na Web. O Google ainda indica que a ABC Hiper (Santo Amaro, SP)  fica dentro do WallMart Santo Amaro o que não é verdade. Com isto os pneus demoraram quase 2 semanas para chegar no lugar certo e eu também demorei muito para achar a loja. Tirando isto o atendimento telefônico foi muito bom e a instalação também.","2015-11-30 15:31:18"
"Respostas imediatas e sempre solicitos. ","2015-11-30 15:30:20"
"Entrega no prazo e com total cuidado dos produtos, adorei ","2015-11-30 15:30:35"
"excelente","2015-11-30 15:30:43"
"Atendimento e entrega rápida, preço bom. Precisa manter mais opções de tamanho das roupas. Várias boas ofertas sem a numeração desejável.","2015-11-30 15:34:58"
"Atendimento rápido e fácil. Muito bom.","2015-11-30 15:33:09"
"Ótima loja, entregou no prazo que prometeu. Recomendo","2015-11-30 15:33:55"
"Gostei muito do atendimento...estão de parabens","2015-11-30 15:33:55"
"efetuei a compra diretamente na loja do shopping Morumbi com minha vendedora habitual","2015-11-30 15:34:07"
"Entrega rapida!","2015-11-30 15:35:47"
"muito rápido a entrega 
gostei e os valores tambem","2015-11-30 15:37:33"
"O prazo de entrega foi rapido foi tudo rápido, porem logo que minha namorada abriu o presente não deu nem um dia e o chaveiro tinha se desmontado, e tive de arrumar para ela, achei de péssima qualidade o item.","2015-11-30 15:39:28"
"Rápida e eficiente ","2015-11-30 15:37:10"
"Atendimento muito bom...","2015-11-30 15:41:13"
"Amo comprar na Época. Preços competitivos e entrega super rápida!","2015-11-30 15:44:44"
"muito bom, o pedido veio na data prevista, a bota venho sem nenhum defeito, estou agradecido pelo atendimento.","2015-11-30 15:59:29"
"Compro com frequencia. Bom sortimento e itens de qualidade.","2015-11-30 15:46:01"
"excelente","2015-11-30 15:45:33"
"Adoro comprar na honey Be
","2015-11-30 15:45:54"
"Gostei","2015-11-30 15:47:05"
"Loja compromissada. Compra tranquila desde a escolha dos itens até o recebimento em casa.","2015-11-30 15:48:55"
"bom
","2015-11-30 15:49:31"
"Peças ótimas, entrega rápida,  super recomendo!!","2015-11-30 15:51:36"
"Tudo lindo, entrega no prazo e bem embalado!","2015-11-30 15:54:50"
"Ótima loja, os produtos chegaram antes do prazo e bem embalados. Não tive nenhum problema.","2015-11-30 15:56:55"
"Muito boa !","2015-11-30 15:55:43"
"a interface de usuario logado é limitada e pouco intuitiva.
porem equipe de suporte é super atenciosa e prestativa.","2015-11-30 15:57:57"
"ótimo...","2015-11-30 15:57:34"
"A compra na loja foi espetacular, envio extremamente rápido e ótima atenção da vendedora.","2015-11-30 16:01:07"
"Muito bom....loja adoravel","2015-11-30 15:58:55"
"Compra tranquila e entrega dentro do prazo. (Y)","2015-11-30 16:00:03"
"Comprei para entrega em 24 horas e cumpriu o prometido!:)","2015-11-30 16:02:48"
"Eu adoro comprar na Época Cosméticos, os preços são ótimos e sempre ganhamos uns mimos!","2015-11-30 16:04:32"
"muito bom só que a bateria dura somente um dia","2015-11-30 16:05:12"
"Atendimento nota 10.","2015-11-30 16:05:46"
"Realmente gostei, virei cliente, entrega no prazo, e os produtos vieram como eu pedi.","2015-11-30 16:08:11"
"Ótimo prazo de entrega!","2015-11-30 16:12:18"
"Entrega muito rápida!","2015-11-30 16:14:20"
"Boa comunicação, entrega no prazo. Tudo que esperamos de uma empresa que faz vendas on-line.","2015-11-30 16:16:02"
"Perfeita!","2015-11-30 16:16:34"
"Achei muito prático e chegou no prazo!","2015-11-30 16:16:50"
"Perfeita!","2015-11-30 16:17:13"
"Fiquei satisfeita com o produto, porém, insatisfeita com a política da loja. 17 dias úteis para receber um aparelho eletrônico foi péssimo. Eu fiz a aquisição pois o meu celular estava com problema. Fiquei 1 mês sem aparelho. Sei que estava nas condições da venda, mas achei que era uma praxe, para evitar prejuízos futuro, uma estratégia da empresa, como é comumente praticado. Apesar da economia de R$ 100,00, comparando com os demais concorrentes, essa foi a primeira e última aquisição. Lamentável.","2015-11-30 16:23:12"
"achei excelente fazer minhas compras com voces.","2015-11-30 16:18:03"
"BOM ATENDIMENTO, ÓTIMA ENTREGA.","2015-11-30 16:19:17"
"Bom atendimento.","2015-11-30 16:21:46"
"Preços baixos, produtos excelentes, frete rápido e eficiente.","2015-11-30 16:26:07"
"Apesar dos contratempos que tive na minha compra recebi atendimento em todos meus contatos. Tive problemas com o prazo de entrega que se prolongou muito, quase 2 meses. No final , quando o fabricante entregou o produto p a e-Lustres a empresa disse que me enviaria via sedex e isso não aconteceu e os correios demoraram mais de 6 dias úteis do dia do despacho (09/11) até a chegada em minha residência (23/11). Necessário que a empresa trabalhe com uma entrega mais eficaz.","2015-11-30 16:29:09"
"Compra perfeita, como realmente deve ser a compra na modalidade.
Parabéns.","2015-11-30 16:26:25"
"Entrega rápida! Produtos ótimos e exatamente como são descritos! Pode confiar!","2015-11-30 16:27:15"
"Amei! Virei cliente!","2015-11-30 16:27:01"
"Compro a pouco tempo na loja mais as manas sao sempre muito atenciosas receptivas . Sempre fazendo de tdo pra satisfazer os seus clientes super indico bjus a tdas","2015-11-30 16:29:56"
"Bom custo benefício!","2015-11-30 16:28:31"
"Excelente!!!!!","2015-11-30 16:29:39"
"GOSTO DA RAPIDEZ E DO BOM ATENDIMENTO, POIS QUANDO EU VOLTO PRA COMPRAR, E CLARO QUE EU APROVEI !","2015-11-30 16:32:15"
"Super recomendada. Entrega em dia, ótimos preços e o atendimento ao cliente é Excelente.","2015-11-30 16:33:33"
"Recomendo!","2015-11-30 16:35:04"
"ótimo!","2015-11-30 16:36:07"
"Atendimento rápido e eficiente, responderam minha pergunta e enviaram o produto no prazo.","2015-11-30 16:40:34"
"Um atendimento espetacular, adorei....","2015-11-30 16:37:32"
"Época sempre ótima, nos preços e prazos, e responsabilidade com o cliente, adoro!","2015-11-30 16:37:49"
"bem acondiconados , entrega rapida e sinceramente , sou fanzona dos pasteis veganos , todos , o melhor da linha de produtos .o preço poderia ser um pouco mais baixo , mas , a qualidade e boa.","2015-11-30 16:39:24"
"Bom","2015-11-30 16:38:23"
"Fantástico! Produto chegou em apenas 3 dias após pagamento por boleto (que por teoria levaria mais tempo para processar)","2015-11-30 16:41:15"
"Excelente e pontualidade na entrega.","2015-11-30 16:40:33"
"ADOREI","2015-11-30 16:44:17"
"ÓTIMO!","2015-11-30 16:46:24"
"Entrega no prazo, sem dores de cabeça!","2015-11-30 16:50:19"
"Gostei muito das camisetas q comprei da primeira vez, as calças tem bom preço mas naum ficam como nas fotos devido a ma qualidade do tecido
","2015-11-30 16:52:19"
"A Época é excelente tanto durante o processo de venda quanto a rapidez na entrega. Gosto muito e recomendo a loja. ,)","2015-11-30 16:52:02"
"ÓTIMO ATENDIMENTO ","2015-11-30 16:52:07"
"A entrega demorou, chegou no último dia previsto.","2015-11-30 16:52:49"
"Eu amo a DOTCAM, essa loja é maravilhosa e os produtos são sensacionais.","2015-11-30 16:55:48"
"Comprei na segunda de noite e na quarta-feira de manhã já estava na minha casa. Entrega incrívelmente expressa, o frete foi gratuito, tudo muito bom. Só elogios para o site da World Tennis","2015-11-30 16:59:24"
"Muito confiável. Produto entregue antes do prazo.","2015-11-30 17:02:26"
"A entrega foi no prazo.","2015-11-30 17:07:11"
"Reverei minha postura de comprar joias só por foto, pois não fui bem sucedida com a outra peça. ","2015-11-30 17:09:00"
"A entrega foi rapida","2015-11-30 17:08:46"
"Rápido, pratico eficiente","2015-11-30 17:09:03"
"Muito competentes em suas entregas, atenciosos e honestos!","2015-11-30 17:10:00"
"boa","2015-11-30 17:09:53"
"Odiei esse site,fiz a compra dia 13/11/2015 e ate hoje meu pedido não chegou , comprei para dar de presente ,chegou o dia do aniversario tive que comprar outra coisa ,pois a mercadoria que eu paguei no ato da compra não chegou ate o dia de hoje 30/11/2015 ","2015-11-30 17:12:44"
"Muito,muito bom ","2015-11-30 17:11:26"
"PrintLoja, recomendo. ...emtrega rápida e produto de qualidade. ","2015-11-30 17:13:30"
"Tranquilo para comprar e confiável.","2015-11-30 17:14:18"
"A minha primeira experiência de compra neste site e fiquei muito satisfeito com a facilidade da compra, confiabilidade do site e entrega muito rápida.
Eu recomendo! Voltarei a comprar!","2015-11-30 17:20:24"
"Entrega foi super rápida! Muito bem empacotado!","2015-11-30 17:19:28"
"Muito boa, super atenciosos.","2015-11-30 17:20:46"
"Ótima loja, recomento para todos, produtos de qualidade, entrega rápida sempre dentro do prazo e uma ótima atenção as duvidas dos clientes...... Continuem assim que vcs só tem a ganhar mais e mais clientes ....","2015-11-30 17:27:38"
"Produto chegou no prazo, bem embalado. Recomendo a loja.","2015-11-30 17:27:16"
" Gostei da empresa entregou antes do prazo.Se precisar compro novamente.","2015-11-30 17:27:31"
"A compra online foi bem simples e fácil. A entrega foi feita dentro do prazo esperado. O pedido veio correto. 
A única questão é que solicitei todos os produtos pra presente, mas não veio nenhum embrulho/saquinho de presente. Veio somente 1 sacolinha pra cada uma. Seria isso o embrulho de presente?","2015-11-30 17:31:57"
"Gostei do preço, dos modelos e cores. Não gosto do atendimento, a compra foi feita e aprovada na quarta, faturada só na segunda e entregue na sexta. Isso porque ainda paguei o frete.","2015-11-30 17:42:43"
"entrega muito rápida e sempre com antedência ao prazo limite.","2015-11-30 17:29:30"
"Atendimento muito bom.","2015-11-30 17:33:41"
"Recomendo...","2015-11-30 17:34:37"
"muito bom espero que consiga garantia desse volante, pois o mesmo partiu a parte que segura o disco de acionamento..","2015-11-30 17:36:30"
"Loja virtual não deixou nada a desejar! Entrega rápida e produto de boa qualidade!","2015-11-30 17:38:58"
"otimo fornecedor","2015-11-30 17:39:04"
"Vale a pena! ","2015-11-30 17:40:56"
"Gosto de comprar pelo site, pois sempre há descontos!","2015-11-30 17:41:31"
"Aprovado! Agilidade na entrega. Parabéns!","2015-11-30 17:43:35"
"muito bom","2015-11-30 17:43:21"
"Tudo correto.","2015-11-30 17:43:26"
"Comprei com o atendente Thiago, foi super cordial e prestativo, sanou inúmeras dúvidas tanto quanto a respeito dos Boardgames quanto dos "pacotinhos que servem pra não danificar as cartas", kkkk, ou sleeves como ele chama kkkk. Recomendo a loja tanto online quanto a física!","2015-11-30 17:53:59"
"Amei o atendimento","2015-11-30 17:45:05"
"Nossa a Dotcam é tudo de bom para comprar, a entrega é super rápida
e os produtos originais, ótimo!!
Valeu!!!","2015-11-30 17:47:53"
"Excelente.","2015-11-30 17:46:57"
"As peças que mas gostei no site estão esgotadas. Sei que posso colocar meu e-mail para aviso de disponibilidade, mas não curto comprar uma única peça.","2015-11-30 17:49:26"
"Muito bom","2015-11-30 17:47:50"
"otimo","2015-11-30 17:48:55"
"excelente","2015-11-30 17:50:23"
"otima, dei 4 estrelas mas merecia 5 , mas nao sei voltar kkkkk","2015-11-30 17:51:07"
"entrega muito demorada","2015-11-30 17:52:21"
"Fui muito bem atendido, recomendo.","2015-11-30 17:53:38"
"Otima empresa, recomendo","2015-11-30 17:59:10"
"otimo","2015-11-30 18:00:24"
"Atendimento excelente!","2015-11-30 18:01:54"
"Excelente","2015-11-30 18:09:13"
"No site dizia 4 dias para a entrega, mas não levaram em consideração que levaram quase 5 dias úteis para aprovar a compra (no cartão de crédito). ","2015-11-30 18:09:28"
"voltarei a a comprar com custo benficio","2015-11-30 18:13:50"
"Ótima experiência de compra","2015-11-30 18:15:00"
"Otimo excelente","2015-11-30 18:33:02"
"Gostei do site, só achei demorada a entrega. ","2015-11-30 18:20:14"
"Bem embalado os produtos, entrega antes do prazo.","2015-11-30 18:23:16"
"Entrega rápida e produtos de qualidade!!! Amei essa loja!!","2015-11-30 18:27:12"
"Super prático e foram muito pontuais na entrega!","2015-11-30 18:25:37"
"Loja muito atenciosa. Encomenda chegou rapido, gostei bastante","2015-11-30 18:26:17"
"Exatamente o q precisava","2015-11-30 18:26:26"
"Facilidade de compra, entrega rápida.","2015-11-30 18:27:32"
"Fiz a compra e recebi o produto em menos de oito dias. Fiquei super feliz com minha compra.","2015-11-30 18:30:54"
"fácil,rápido e satisfatório","2015-11-30 18:29:26"
"Gostei de ter comprado com vcs, há entrega muito rápida,só não gostei de ter pago juros em cima de minha compra,más recomendo sim...Boa tarde.","2015-11-30 18:44:00"
"ATENDIEMENTO EFICAZ E ATENCIOSO AO CLIENTE. ","2015-12-02 13:23:18"
"Gostei em partes pois os dois laptop que comprei chegaram, mas o do hotweens que é o preto veio com defeito ,não funciona o som de maneira nenhuma isso é frustante para uma criança, que vai ver que o da sua irmã funciona e o dele não","2015-11-30 18:43:09"
"Produtos de qualidade e entrega dentro do prazo.","2015-11-30 18:43:22"
"pra efetuar a compra foi td ok. mas a troca ainda to esperando.
na compra anterior foi td maravilhoso, mas nessa a blusa veio com defeito... vamos ver ne depois da troca terei uma analise mais concreta sobre o q achei","2015-11-30 18:44:45"
"A compra foi facil e cumpriram o prazo","2015-11-30 18:44:20"
"Atendimento nota mil. Compra monitorada e informada a todo tempo via e-mail. Loja muito profissional. Recomendo!!! ","2015-11-30 18:46:12"
"desta compra achei maravilhosa ","2015-11-30 18:46:42"
"Comprar na época foi nuito bom,porém precisa melhorar nas informaçoes dos produtos feito Beleza da web.É so clicar em cima do produto que mosta toda disciminação do produto.Não perde tanto tempo como na época.","2015-11-30 18:55:29"
"Confiável, ágil e barato.","2015-11-30 18:47:08"
"Empresa enviou o produto bem rápido. Além de me dar todo o suporte para a comrpa.","2015-11-30 18:47:41"
"A loja está de parabéns! muito eficiente e atendimento com qualidade. ","2015-11-30 18:51:16"
"A dermabox entrega tudo certinho na data certa...parabens pra loja...","2015-11-30 18:49:22"
"Prático, rápido e confiável.","2015-11-30 18:49:59"
"Ótimo","2015-11-30 18:49:58"
"Houve um contratempo na entrega, meu produto ficou parado no correios..","2015-11-30 18:52:58"
"Cumpre com o prazo da entrega !!","2015-11-30 18:58:07"
"Todo o processo de compra até a entrega foi muito bom, atendeu as expectativas, somente o valor do frete que achei muito alto.","2015-11-30 18:58:41"
"Demoraram muito pra confirmar o pagamento, qualquer um sabe que boleto cai no dia seguinte, levaram uns 4 dias pra confirmar e mais uns 2 pra enviar, não gosto disso, pagou enviou, é o que o Código de defesa do consumidor manda!Mas fora isto correu tudo ok, sem novidades!","2015-11-30 19:03:31"
"Muito bom.","2015-11-30 19:02:36"
"Excelente!!","2015-11-30 19:10:38"
"Super eficiente e charmosa,com excelente custo/benefício.","2015-11-30 19:16:39"
"Muito bom, o envio foi rápido e eficaz. Vocês estão de parabéns! :D
A unica observação é: minha caixa da varinha do Harry Potter veio rasgadinha dos lados :'( mas em geral, eu adorei. Comprarei mais vezes, com certeza.","2015-11-30 19:23:40"
"Adequada para as necessidades de um comércio online.","2015-11-30 19:22:51"
"fácil, rápido e os produtos foram entregues dentro do prazo previsto.","2015-11-30 19:28:25"
"Melhorar somente o prazo de entrega, muito extenso para Grande São Paulo.","2015-11-30 19:29:32"
"maravilhoso bem confortavel","2015-11-30 19:30:47"
"Excelente serviço!","2015-11-30 19:30:47"
"pontual e confiável","2015-11-30 19:31:07"
"EXCELENTE ,PRODUTOS DE QUALIDADE E ENTREGA NA DATA COMBINADA !","2015-11-30 19:36:40"
"A loja é boa, tem bons preços mas a entrega sempre demora um pouco mais do que o prometido. ","2015-11-30 19:36:24"
"O seu ecommerce foi eficiente....mas o produto me frustrou","2015-11-30 19:38:31"
"Gastei mais de 300 reais com a loja e não me mandaram uma amostra de outros produtos. Só comprei aqui por causa de uma problema na sephora, lá eles mandam bastante amostras, faltou isso nessa loja.","2015-11-30 19:39:52"
"Entrega super rápida!","2015-11-30 19:43:17"
